host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
SG,984500E01BB8CNFAAB17,AREAP CORE I JP LP,SG,,,,,,,,,,,OW6OFBNCKXC4US5C7523,EQUINOR ASA,NO,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,OW6OFBNCKXC4US5C7523,EQUINOR ASA,NO,0.6,KY,0.7494,0.6186,KY;DE;NL,0.7494;0.1309;0.0426,0,,,,,,,,
SG,984500FDACF05395D742,AREAP JMF 1 SMA LP,SG,,,,,,,,,,,OW6OFBNCKXC4US5C7523,EQUINOR ASA,NO,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,OW6OFBNCKXC4US5C7523,EQUINOR ASA,NO,0.6,KY,0.9698,0.9521,KY;DE;IN,0.9698;0.0177;0.0063,0,,,,,,,,
SG,549300DZP1FO5Q87FL44,AREEN INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,54930056AV8K6CRJTC83,CAMELOT UK BIDCO LIMITED,GB,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,54930056AV8K6CRJTC83,CAMELOT UK BIDCO LIMITED,GB,0.6,US,0.2332,0.056,US;OTHER;VG,0.2332;0.1772;0.1369,0,,,,,,,,
SG,254900INJYJ7FER28R75,AREF II Pte. Ltd.,SG,,,,,,,,,,,353800OO5E7W1FV1SB75,株式会社JERA,JP,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,353800OO5E7W1FV1SB75,株式会社JERA,JP,0.6,NL,0.7508,0.6273,NL;MY;IN,0.7508;0.1235;0.0693,0,,,,,,,,
SG,98450075157D7R114C73,AREGENCE CAPITAL MANAGEMENT PTE. LTD.,SG,,,,,,,,,,,254900ZUNKK1AHY5TD21,General Atlantic Singapore Fund Pte. Ltd.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,254900ZUNKK1AHY5TD21,General Atlantic Singapore Fund Pte. Ltd.,SG,0.6,GB,0.6772,0.5641,GB;US;CA,0.6772;0.113;0.0739,0,,,,,,,,
SG,875500ZKXT590TYMPU86,ARENZ INVESTMENT PTE. LTD.,SG,,,,,,,,,,,300300E183VYHWLXSZ92,佛燃能源集团股份有限公司,CN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,300300E183VYHWLXSZ92,佛燃能源集团股份有限公司,CN,0.6,VG,0.4031,0.0655,VG;IN;US,0.4031;0.3376;0.0589,0,,,,,,,,
SG,25490088SOG7MI8KVC11,ARES APSIF HOLDINGS LEV1 PTE. LTD.,SG,,,,,,,,,,,549300OZTWOFA7BXUF06,FLOW TRADERS ASIA PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,549300OZTWOFA7BXUF06,FLOW TRADERS ASIA PTE. LTD.,SG,0.6,JE,0.7485,0.604,JE;GB;EUROPE,0.7485;0.1446;0.0423,0,,,,,,,,
SG,2549009TG07ISAIPGV19,ARES MANAGEMENT ASIA (SINGAPORE) PTE. LTD.,SG,,,,,,,,,,,549300OZTWOFA7BXUF06,FLOW TRADERS ASIA PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,549300OZTWOFA7BXUF06,FLOW TRADERS ASIA PTE. LTD.,SG,0.6,DE,0.5042,0.2949,DE;US;CN,0.5042;0.2092;0.0738,0,,,,,,,,
SG,2549003OIRJGTAB89318,ARETE CAPITAL PTE. LTD.,SG,,,,,,,,,,,ZIMCVQHUFZ8GVHENP290,BUPA FINANCE PLC.,GB,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,ZIMCVQHUFZ8GVHENP290,BUPA FINANCE PLC.,GB,0.6,DE,0.6821,0.574,DE;US;IN,0.6821;0.1082;0.0956,0,,,,,,,,
SG,549300T6MOOGEFM32S15,ARIANA INVESTMENT MANAGEMENT PTE. LTD.,SG,,,,,,,,,,,213800WUJ9Y7IBYU8D72,GOLDEN ENERGY AND RESOURCES PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,213800WUJ9Y7IBYU8D72,GOLDEN ENERGY AND RESOURCES PTE. LTD.,SG,0.6,DE,0.3489,0.0358,DE;MY;US,0.3489;0.3131;0.1473,0,,,,,,,,
SG,984500B061ACBSDAF654,ARIES RESOURCES PTE. LTD.,SG,,,,,,,,,,,635400ZM7HW3CXPHA583,St. James's Place International Public Limited Company,IE,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,635400ZM7HW3CXPHA583,St. James's Place International Public Limited Company,IE,0.6,GB,0.4022,0.2178,GB;US;IN,0.4022;0.1843;0.1739,0,,,,,,,,
SG,213800ZVOJ2RK9G9PX37,ARISIDA TRADING PTE. LTD.,SG,,,,,,,,,,,254900T2JMEVOVQO2B34,ATLANTIS INVESTMENT MANAGEMENT (SINGAPORE) PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900T2JMEVOVQO2B34,ATLANTIS INVESTMENT MANAGEMENT (SINGAPORE) PTE. LTD.,SG,0.6,GB,0.6611,0.5354,GB;US;IN,0.6611;0.1257;0.0769,0,,,,,,,,
SG,9845007ACAE8797DC717,ARKUSS HOLDING PTE. LTD.,SG,,,,,,,,,,,96950077L0TN7BAROX36,CAPGEMINI,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,96950077L0TN7BAROX36,CAPGEMINI,FR,0.6,GB,0.6354,0.4642,GB;US;IN,0.6354;0.1712;0.1062,0,,,,,,,,
SG,549300W0OVDDH8DUPR58,ARLESIA CORPORATE PTE. LTD.,SG,,,,,,,,,,,549300GCEDD8YCF5WU84,MOODY'S CORPORATION,US,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,549300GCEDD8YCF5WU84,MOODY'S CORPORATION,US,0.6,US,0.5395,0.2859,US;HK;IN,0.5395;0.2536;0.0828,0,,,,,,,,
SG,98450061A0B709D0B659,ARMADA D1 PTE. LTD.,SG,,,,,,,,,,,254900O038H5APGR2746,QUEST GLOBAL SERVICES PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,254900O038H5APGR2746,QUEST GLOBAL SERVICES PTE. LTD.,SG,0.6,IN,0.291,0.1088,IN;NO;US,0.291;0.1822;0.1723,0,,,,,,,,
SG,254900OQZ3ZZH3SI5850,ARNEB SHIPPING PTE. LTD.,SG,,,,,,,,,,,2549007YHAYENXKCNK85,QUBIC (SINGAPORE) PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,2549007YHAYENXKCNK85,QUBIC (SINGAPORE) PTE. LTD.,SG,0.6,KY,0.8872,0.8219,KY;OTHER;GB,0.8872;0.0653;0.0213,0,,,,,,,,
SG,984500ECD684G1R5DA04,ARROW ENERGY MARKETS (SINGAPORE) PTE. LIMITED,SG,,,,,,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,0.6,US,0.5804,0.3519,US;AU;GB,0.5804;0.2285;0.0936,0,,,,,,,,
SG,984500C1E1394EFF8084,ARROWHEAD IT PTE. LTD.,SG,,,,,,,,,,,300300E183VYHWLXSZ92,佛燃能源集团股份有限公司,CN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,300300E183VYHWLXSZ92,佛燃能源集团股份有限公司,CN,0.6,GB,0.233,0.0341,GB;IN;US,0.233;0.1989;0.1339,0,,,,,,,,
SG,254900W3REVJHWYFN607,ARROWPOINT INVESTMENT PARTNERS (SINGAPORE) PTE. LTD.,SG,,,,,,,,,,,549300UW4UH6XT2X8C50,BANK OF THE PHIL. ISLANDS,PH,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,549300UW4UH6XT2X8C50,BANK OF THE PHIL. ISLANDS,PH,0.6,US,0.6552,0.4803,US;AU;GB,0.6552;0.1748;0.0689,0,,,,,,,,
SG,254900P1DTBDJPLZ6Q61,ARTEMIS INVESTMENT HOLDINGS PTE. LTD.,SG,,,,,,,,,,,335800R6OF8UV8J3G994,AEGIS LOGISTICS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,335800R6OF8UV8J3G994,AEGIS LOGISTICS LIMITED,IN,0.6,AU,0.8164,0.7171,AU;US;GB,0.8164;0.0993;0.0191,0,,,,,,,,
SG,254900W21RKUJMCB9E66,ARTEMIS STRATEGIC INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,254900606PGU4UDQPS56,WLB Asset VII Pte. Ltd.,MU,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,254900606PGU4UDQPS56,WLB Asset VII Pte. Ltd.,MU,0.6,US,0.3384,0.071,US;IN;EUROPE,0.3384;0.2674;0.0588,0,,,,,,,,
SG,9845006DBU2C937E5923,ARTIS TRADING PTE. LTD.,SG,,,,,,,,,,,335800CHBBVV49OJOV62,TEAMLEASE DIGITAL PRIVATE LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,335800CHBBVV49OJOV62,TEAMLEASE DIGITAL PRIVATE LIMITED,IN,0.6,GB,0.9834,0.9747,GB;US;IN,0.9834;0.0087;0.003,0,,,,,,,,
SG,254900IRMXJWAUAMX786,ARVEE INTERNATIONAL PTE LTD,SG,,,,,,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,0.6,HK,0.3165,0.1343,HK;KY;US,0.3165;0.1822;0.1442,0,,,,,,,,
SG,254900HXL4D1Q3RFRX37,ARVEN,SG,,,,,,,,,,,254900LTRS6XAV1DNT70,PT. Batavia Prosperindo Internasional TBK,ID,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900LTRS6XAV1DNT70,PT. Batavia Prosperindo Internasional TBK,ID,0.6,CN,0.42,0.0016,CN;GB;KY,0.42;0.4184;0.1364,0,,,,,,,,
SG,984500D67BEBF636BK98,ASCC ASIA PACIFIC PTE. LTD.,SG,,,,,,,,,,,335800CHBBVV49OJOV62,TEAMLEASE DIGITAL PRIVATE LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,335800CHBBVV49OJOV62,TEAMLEASE DIGITAL PRIVATE LIMITED,IN,0.6,US,0.2611,0.0752,US;DE;VG,0.2611;0.1859;0.1497,0,,,,,,,,
SG,25490082UCQBDN8JHY08,ASCENDAS CHINA COMMERCIAL FUND 3,SG,,,,,,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,0.6,SG,0.5759,0.4613,SG;KY;US,0.5759;0.1146;0.0947,0,,,,,,,,
SG,254900DQ2QW1GXWULM89,ASCENDAS FUSION 5 PTE. LTD.,SG,,,,,,,,,,,529900OM6JLLW44YKI15,Sea Limited,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,529900OM6JLLW44YKI15,Sea Limited,KY,0.6,DE,0.3063,0.0456,DE;US;KY,0.3063;0.2607;0.0725,0,,,,,,,,
SG,254900XNJVSUBAEHUR86,ASCENDAS INDIA DEVELOPMENT VII PTE. LTD.,SG,,,,,,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,0.6,US,0.3344,0.0636,US;DE;ASIA_OTHER,0.3344;0.2708;0.066,0,,,,,,,,
SG,254900ZITUZFTR79RG96,ASCENDAS INDIA LOGISTICS PTE. LTD.,SG,,,,,,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,254900CBOBJXZV93MP29,CAPITALAND INDIA LOGISTICS II PTE. LTD.,SG,0.6,US,0.4249,0.2796,US;GB;KY,0.4249;0.1454;0.113,0,,,,,,,,
SG,2549004DP9N16EC75G31,ASCENT ASIA HOLDINGS II PTE. LTD.,SG,,,,,,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,5493000MJF3UCGLCJG03,"Green Branches Investment, L.P.",KY,0.6,DE,0.4057,0.0908,DE;SG;AU,0.4057;0.315;0.1216,0,,,,,,,,
SG,254900DBJSQ8M1ANSQ18,ASCENT INVESTMENT HOLDINGS PTE. LTD.,SG,,,,,,,,,,,GNW2BNDXTGZVMKOM1956,PRODAIR CORPORATION,US,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,GNW2BNDXTGZVMKOM1956,PRODAIR CORPORATION,US,0.6,US,0.3982,0.253,US;CA;IN,0.3982;0.1451;0.1021,0,,,,,,,,
SG,984500LO4C7T0BPE9611,ASCORP SINGAPORE PTE. LTD.,SG,,,,,,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900N4SLUMW4XUYY11,騰訊控股有限公司,KY,0.6,GB,0.7486,0.6209,GB;US;FR,0.7486;0.1277;0.0509,0,,,,,,,,
SG,2549009UXHODCVK78948,ASE TEST LIMITED,SG,,,,,,,,,,,XWD7EQW61XGTJ6SJJH78,MORGAN STANLEY INTERNATIONAL HOLDINGS INC.,US,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,XWD7EQW61XGTJ6SJJH78,MORGAN STANLEY INTERNATIONAL HOLDINGS INC.,US,0.6,KY,0.4235,0.1438,KY;GB;AU,0.4235;0.2797;0.1016,0,,,,,,,,
SG,98450005448DFFF7E410,ASIA CONNECTIVITY PTE. LTD.,SG,,,,,,,,,,,984500L5O4479DCDCF14,LENSKART SOLUTIONS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,984500L5O4479DCDCF14,LENSKART SOLUTIONS LIMITED,IN,0.6,DE,0.4231,0.2418,DE;IN;HK,0.4231;0.1813;0.1234,0,,,,,,,,
SG,213800J8DXM1GRP3QS86,ASIA DIGITAL ASSET EXCHANGE PTE. LTD.,SG,,,,,,,,,,,335800BS7XVK3LKYCD45,JUBILANT BIOSYS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,335800BS7XVK3LKYCD45,JUBILANT BIOSYS LIMITED,IN,0.6,US,0.4214,0.0667,US;DE;GB,0.4214;0.3547;0.0786,0,,,,,,,,
SG,213800C3T4MEBJ88WM62,ASIA DIGITAL DERIVATIVES PTE. LTD.,SG,,,,,,,,,,,335800BS7XVK3LKYCD45,JUBILANT BIOSYS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,335800BS7XVK3LKYCD45,JUBILANT BIOSYS LIMITED,IN,0.6,GB,0.2031,0.0465,GB;US;IN,0.2031;0.1566;0.155,0,,,,,,,,
SG,213800BH3E3OLFIMH912,ASIA DIGITAL EXCHANGE PTE. LTD.,SG,,,,,,,,,,,335800BS7XVK3LKYCD45,JUBILANT BIOSYS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,335800BS7XVK3LKYCD45,JUBILANT BIOSYS LIMITED,IN,0.6,DE,0.2529,0.0919,DE;SG;NL,0.2529;0.161;0.0989,0,,,,,,,,
SG,98450045AZ7V1MEFFB21,ASIA DIGITAL PTE. LTD.,SG,,,,,,,,,,,353800EGG77PDFE4PS12,三田証券株式会社,JP,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,353800EGG77PDFE4PS12,三田証券株式会社,JP,0.6,US,0.3261,0.0152,US;JP;IN,0.3261;0.3109;0.1231,0,,,,,,,,
SG,254900MYKE85TYKW6N20,ASIA ECONOMIC PROMOTE FUND PTE. LTD.,SG,,,,,,,,,,,95980020140005350212,PONT FAMILY HOLDING SL,ES,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,95980020140005350212,PONT FAMILY HOLDING SL,ES,0.6,US,0.3664,0.2115,US;GB;AU,0.3664;0.1549;0.1376,0,,,,,,,,
SG,875500WQ0YG173BH2P94,ASIA III TOPCO III PTE. LTD.,SG,,,,,,,,,,,529900RTERU3X7G3D672,NEXTDC LIMITED,AU,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,529900RTERU3X7G3D672,NEXTDC LIMITED,AU,0.6,OFFSHORE,0.8466,0.7193,OFFSHORE;JE;GB,0.8466;0.1274;0.0129,0,,,,,,,,
SG,8755005CBRMK86MP2G41,ASIA III TOPCO IV PTE. LTD.,SG,,,,,,,,,,,529900RTERU3X7G3D672,NEXTDC LIMITED,AU,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,529900RTERU3X7G3D672,NEXTDC LIMITED,AU,0.6,JE,0.4928,0.0418,JE;DE;KY,0.4928;0.4509;0.0216,0,,,,,,,,
SG,875500PA3K69BDVFER14,ASIA INVESTMENT TOPCO II PTE. LTD.,SG,,,,,,,,,,,529900RTERU3X7G3D672,NEXTDC LIMITED,AU,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,529900RTERU3X7G3D672,NEXTDC LIMITED,AU,0.6,JE,0.7313,0.6336,JE;DE;EUROPE,0.7313;0.0977;0.0812,0,,,,,,,,
SG,254900PCM0L2C0LOZJ90,ASIA LANDMARK (S) FUND PTE. LTD.,SG,,,,,,,,,,,254900CIASQTY76H2107,WPSG MASTER HOLDINGS PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,254900CIASQTY76H2107,WPSG MASTER HOLDINGS PTE. LTD.,SG,0.6,DE,0.5347,0.381,DE;US;SG,0.5347;0.1537;0.1074,0,,,,,,,,
SG,98450014GED652F6C788,ASIA LNG INFRASTRUCTURE INVESTMENTS PTE. LTD.,SG,,,,,,,,,,,254900FTKTS7C9J1CO79,AELIUS INVESTMENTS PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900FTKTS7C9J1CO79,AELIUS INVESTMENTS PTE. LTD.,SG,0.6,OTHER,0.5,0.2454,OTHER;US;AU,0.5;0.2546;0.0744,0,,,,,,,,
SG,254900JPSMAIMR6DJG17,ASIA MOBILE HOLDINGS PTE. LTD.,SG,,,,,,,,,,,2549007YHAYENXKCNK85,QUBIC (SINGAPORE) PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NON_PUBLIC,,,,,,2549007YHAYENXKCNK85,QUBIC (SINGAPORE) PTE. LTD.,SG,0.6,DE,0.2819,0.0408,DE;US;GB,0.2819;0.2411;0.1101,0,,,,,,,,
SG,89450004RF61017B7A84,ASIA PACIFIC SHIPMANAGEMENT PTE LTD,SG,,,,,,,,,,,254900LTRS6XAV1DNT70,PT. Batavia Prosperindo Internasional TBK,ID,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,254900LTRS6XAV1DNT70,PT. Batavia Prosperindo Internasional TBK,ID,0.6,US,0.3732,0.157,US;GB;IN,0.3732;0.2162;0.1612,0,,,,,,,,
SG,213800V5GJPLFU4F6636,ASIA STRATEGIC HOLDINGS LIMITED,SG,,,,,,,,,,,213800JSZ2UUK4QQK694,"Публичное акционерное общество ""Акционерная финансовая корпорация ""Система""",RU,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,213800JSZ2UUK4QQK694,"Публичное акционерное общество ""Акционерная финансовая корпорация ""Система""",RU,0.6,IN,0.2352,0.0538,IN;US;SG,0.2352;0.1814;0.1758,0,,,,,,,,
SG,254900F4QNNC0R9F3W32,ASIACITI TRUST SINGAPORE PTE. LTD. AS TRUSTEE OF THE BLUE ISLAND TRUST,SG,,,,,,,,,,,254900HYUV1XIIV5BC19,REDBROOK PTE. LIMITED,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,254900HYUV1XIIV5BC19,REDBROOK PTE. LIMITED,SG,0.6,US,0.3496,0.0561,US;AU;SG,0.3496;0.2935;0.1048,0,,,,,,,,
SG,984500E484B4EDE57897,ASIAN GENCO PTE. LTD.,SG,,,,,,,,,,,254900747XH47G3UTN18,"Seismic Software, Inc.",US,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,254900747XH47G3UTN18,"Seismic Software, Inc.",US,0.6,NO,0.8668,0.8149,NO;GB;US,0.8668;0.052;0.0253,0,,,,,,,,
SG,9845008B10AC7C55ZB65,ASIAN INFRASTRUCTURE PTE. LTD.,SG,,,,,,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,213800YCDIODNYQ3KN91,CHURCHILL CAPITAL LTD.,BM,0.6,IN,0.5843,0.4844,IN;US;GB,0.5843;0.0999;0.095,0,,,,,,,,
SG,2138004SRD9JHEPTNT90,ASIAN PACIFIC GREEN ENERGY PTE. LTD.,SG,,,,,,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,969500AV7YBZVX1BE314,AXA GROUP OPERATIONS,FR,0.6,US,0.4514,0.1097,US;DE;KY,0.4514;0.3417;0.0717,0,,,,,,,,
SG,9845007679D10BI46718,ASIAN STAR TRADING & INVESTMENT PTE. LTD.,SG,,,,,,,,,,,254900MJ9C15O3O1V757,TẬP ĐOÀN VINGROUP - CÔNG TY CP,VN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_KNOWN_PERSON,,,,,,254900MJ9C15O3O1V757,TẬP ĐOÀN VINGROUP - CÔNG TY CP,VN,0.6,GB,0.6988,0.6175,GB;AU;DE,0.6988;0.0813;0.0692,0,,,,,,,,
SG,254900860UQ6WCJR5Z68,ASICOAL TRADING PTE. LTD.,SG,,,,,,,,,,,335800DUDAG9SCWJEI08,MCPI PRIVATE LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,335800DUDAG9SCWJEI08,MCPI PRIVATE LIMITED,IN,0.6,KY,0.4508,0.2504,KY;GB;US,0.4508;0.2004;0.1406,0,,,,,,,,
SG,254900TGXO9232RF9G67,ASK GOLDEN DECADE SUB-FUND,SG,,,,,,,,,,,335800R6OF8UV8J3G994,AEGIS LOGISTICS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,335800R6OF8UV8J3G994,AEGIS LOGISTICS LIMITED,IN,0.6,SG,0.344,0.1023,SG;IN;AU,0.344;0.2417;0.1675,0,,,,,,,,
SG,254900K7S0YY3P2SPQ27,ASK INVESTMENT FUND 1 VCC,SG,,,,,,,,,,,335800R6OF8UV8J3G994,AEGIS LOGISTICS LIMITED,IN,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,335800R6OF8UV8J3G994,AEGIS LOGISTICS LIMITED,IN,0.6,KY,0.5588,0.3963,KY;DE;SG,0.5588;0.1625;0.0913,0,,,,,,,,
SG,984500A4C66D5E7CBC68,ASSAGO INTERNATIONAL PTE. LTD.,SG,,,,,,,,,,,B0I35MLPFXZSE70ASS73,THE TIMKEN COMPANY,US,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,B0I35MLPFXZSE70ASS73,THE TIMKEN COMPANY,US,0.6,IN,0.413,0.2043,IN;US;VG,0.413;0.2087;0.136,0,,,,,,,,
SG,9845006AE9C8G668ME62,ASSANTARA PTE. LTD.,SG,,,,,,,,,,,549300FDIF85KETP2R16,VENA GLOBAL GROUP PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NATURAL_PERSONS,,,,,,549300FDIF85KETP2R16,VENA GLOBAL GROUP PTE. LTD.,SG,0.6,NO,0.8194,0.7531,NO;US;GB,0.8194;0.0663;0.0526,0,,,,,,,,
SG,98450078F5AY5A593705,ASSAR INTERNATIONAL PTE. LTD.,SG,,,,,,,,,,,300300E183VYHWLXSZ92,佛燃能源集团股份有限公司,CN,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,300300E183VYHWLXSZ92,佛燃能源集团股份有限公司,CN,0.6,IN,0.3269,0.092,IN;HK;GB,0.3269;0.2348;0.1997,0,,,,,,,,
SG,5493008I7GKPJH4HOF40,ASSEMBLY PAYMENTS SGP PTE. LTD.,SG,,,,,,,,,,,254900EMDPPO4B3OCU96,Rhodes Holding II S. à r.l.,LU,phase2_address_cluster,D_address_cluster,0.6,0,1,0,,,,,,,254900EMDPPO4B3OCU96,Rhodes Holding II S. à r.l.,LU,0.6,US,0.66,0.5642,US;GB;DE,0.66;0.0958;0.046,0,,,,,,,,
SG,254900ESTC28FP08K077,ASSET ONE CAPITAL PTE. LTD.,SG,,,,,,,,,,,213800WUJ9Y7IBYU8D72,GOLDEN ENERGY AND RESOURCES PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,1,NON_CONSOLIDATING,,,,,,213800WUJ9Y7IBYU8D72,GOLDEN ENERGY AND RESOURCES PTE. LTD.,SG,0.6,GB,0.7502,0.6555,GB;KY;DE,0.7502;0.0947;0.0528,0,,,,,,,,
SG,254900JDHCS6WYNCO685,ASSURED ASSET MANAGEMENT (SINGAPORE) PTE. LTD.,SG,,,,,,,,,,,2549003KYLOH4VR28A07,PETREDEC HOLDINGS PTE. LTD.,SG,phase2_address_cluster,D_address_cluster,0.6,0,1,0,NO_LEI,,,,,,2549003KYLOH4VR28A07,PETREDEC HOLDINGS PTE. LTD.,SG,0.6,US,0.6278,0.4702,US;AU;GB,0.6278;0.1576;0.1513,0,,,,,,,,
