host_country,lei,legal_name,entity_country,direct_parent_lei,direct_parent_name,direct_parent_country,ultimate_parent_lei,ultimate_parent_name,ultimate_parent_country,chain_parent_lei,chain_parent_name,chain_parent_country,chain_parent_relationship_type,uie_lei,uie_name,uie_country,uie_source,evidence_tier,uie_confidence,is_known_uie,is_inferred_uie,is_non_consolidating,exception_reason,matched_parent_lei,matched_parent_name,matched_parent_country,brand_token,match_score,inferred_parent_lei,address_parent_name,address_parent_country,confidence,predicted_parent_country,prediction_probability,confidence_gap,top3_countries,top3_probabilities,ctos_registered_malaysia,ctos_name,ctos_registration_no,ctos_match_score,ctos_match_method,ctos_url,override_reason,source_url,source_note
PH,254900CGJPNECN6ENN96,"Converge Information and Communications Technology Solutions, Inc.",PH,2549001HKS2PFDCAN585,COMCLARK NETWORK AND TECHNOLOGY CORP.,PH,2549001HKS2PFDCAN585,COMCLARK NETWORK AND TECHNOLOGY CORP.,PH,,,,,2549001HKS2PFDCAN585,COMCLARK NETWORK AND TECHNOLOGY CORP.,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.3469,0.1805,US;EUROPE;DE,0.3469;0.1664;0.1659,0,,,,,,,,
PH,529900WQPM2EF62LB597,DB Schenker Global Services Asia Pacific Inc.,PH,52990063S23N13HU4E98,Deutsche Bahn Aktiengesellschaft,DE,52990063S23N13HU4E98,Deutsche Bahn Aktiengesellschaft,DE,,,,,52990063S23N13HU4E98,Deutsche Bahn Aktiengesellschaft,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.3909,0.227,DE;EUROPE;US,0.3909;0.164;0.1619,0,,,,,,,,
PH,529900DD5SKKGUNXWV81,"DB Strategic Advisors, Inc.",PH,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,,,,,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.3632,0.018,DE;US;AMERICAS_OTHER,0.3632;0.3452;0.0945,0,,,,,,,,
PH,213800MQ61QF6W3I8P24,"DKSH PHILIPPINES, INC.",PH,549300HUUUNHO6FJUS42,DKSH HOLDING AG,CH,549300HUUUNHO6FJUS42,DKSH HOLDING AG,CH,,,,,549300HUUUNHO6FJUS42,DKSH HOLDING AG,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.4943,0.2449,DE;US;OFFSHORE,0.4943;0.2493;0.0725,0,,,,,,,,
PH,5299008UIYLEG3E9AV28,Draeger Philippines Corporation,PH,5493005UFVHY0PPNKD75,Drägerwerk AG & Co. KGaA,DE,5493005UFVHY0PPNKD75,Drägerwerk AG & Co. KGaA,DE,,,,,5493005UFVHY0PPNKD75,Drägerwerk AG & Co. KGaA,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.58,0.468,DE;EUROPE;US,0.58;0.112;0.0899,0,,,,,,,,
PH,529900ZUJLMWMXIP7W71,"Draka Philippines, Inc.",PH,529900X0H1IO3RS1A464,PRYSMIAN S.P.A.,IT,529900X0H1IO3RS1A464,PRYSMIAN S.P.A.,IT,,,,,529900X0H1IO3RS1A464,PRYSMIAN S.P.A.,IT,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.509,0.2137,DE;US;EUROPE,0.509;0.2953;0.0896,0,,,,,,,,
PH,213800MCE13K93NZ9D27,EDWARD KELLER (PHILS.) INC.,PH,549300HUUUNHO6FJUS42,DKSH HOLDING AG,CH,549300HUUUNHO6FJUS42,DKSH HOLDING AG,CH,,,,,549300HUUUNHO6FJUS42,DKSH HOLDING AG,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.3377,0.0925,DE;US;AMERICAS_OTHER,0.3377;0.2452;0.1943,0,,,,,,,,
PH,529900R20W785TIKND93,"ESSITY PHILIPPINES, INC.",PH,549300G8E6YUVJ1DA153,Essity Aktiebolag (publ),SE,549300G8E6YUVJ1DA153,Essity Aktiebolag (publ),SE,,,,,549300G8E6YUVJ1DA153,Essity Aktiebolag (publ),SE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.317,0.1314,EUROPE;DE;US,0.317;0.1856;0.1545,0,,,,,,,,
PH,549300PMN6ID9UF7JU59,"EXLSERVICE PHILIPPINES, INC.",PH,81E3DTNF6OSH489ZOV15,"EXLSERVICE HOLDINGS, INC.",US,81E3DTNF6OSH489ZOV15,"EXLSERVICE HOLDINGS, INC.",US,,,,,81E3DTNF6OSH489ZOV15,"EXLSERVICE HOLDINGS, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4038,0.065,US;DE;OFFSHORE,0.4038;0.3388;0.1065,0,,,,,,,,
PH,5299008AKLLL1T0YSS54,Evonik (Philippines) Inc.,PH,41GUOJQTALQHLF39XJ34,Evonik Industries AG,DE,41GUOJQTALQHLF39XJ34,Evonik Industries AG,DE,,,,,41GUOJQTALQHLF39XJ34,Evonik Industries AG,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.2707,0.0525,DE;US;EUROPE,0.2707;0.2182;0.129,0,,,,,,,,
PH,89450021LGT76D9E9J49,"Exclusive Networks - PH, Inc",PH,,,,969500GFM1C4M1KMPL74,EXCLUSIVE NETWORKS CORPORATE,FR,,,,,969500GFM1C4M1KMPL74,EXCLUSIVE NETWORKS CORPORATE,FR,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.3516,0.1535,EUROPE;ASIA_OTHER;US,0.3516;0.1981;0.1884,0,,,,,,,,
PH,213800U31R1D7X3A4R13,FCF MINERALS CORPORATION,PH,,,,2138006CFXWG2OPRV987,METALS EXPLORATION PLC,GB,,,,,2138006CFXWG2OPRV987,METALS EXPLORATION PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.4243,0.1752,EUROPE;US;DE,0.4243;0.2491;0.1473,0,,,,,,,,
PH,254900XY1PALF7PUB281,"FIS GLOBAL SOLUTIONS PHILIPPINES, INC.",PH,6WQI0GK1PRFVBA061U48,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",US,6WQI0GK1PRFVBA061U48,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",US,,,,,6WQI0GK1PRFVBA061U48,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,NO_LEI,,,,,,,,,,US,0.5401,0.3959,US;DE;EUROPE,0.5401;0.1442;0.1239,0,,,,,,,,
PH,254900PVUWR2BOBBU241,FIS SG SYSTEMS PHILIPPINES INC.,PH,,,,6WQI0GK1PRFVBA061U48,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",US,,,,,6WQI0GK1PRFVBA061U48,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4167,0.2439,US;EUROPE;DE,0.4167;0.1729;0.1535,0,,,,,,,,
PH,5493000E2BPZYMXKJW91,"FOUNDEVER ASIA, INC.",PH,549300BCU0GW2NDZ8U96,Foundever Group,LU,549300BCU0GW2NDZ8U96,Foundever Group,LU,,,,,549300BCU0GW2NDZ8U96,Foundever Group,LU,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.3791,0.1928,EUROPE;AMERICAS_OTHER;DE,0.3791;0.1864;0.1111,0,,,,,,,,
PH,254900GY628YEK8EZL09,Falcon SG Holding (Philippines) Inc.,PH,254900DS83LPAC3WI540,Falcon Investments Pte. Ltd.,SG,254900YCYY2GED20AT50,"Gateway Fund II, L.P.",KY,254900YCYY2GED20AT50,"Gateway Fund II, L.P.",KY,ultimate_parent,254900YCYY2GED20AT50,"Gateway Fund II, L.P.",KY,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OTHER,0.4715,0.2493,OTHER;EUROPE;US,0.4715;0.2221;0.1671,0,,,,,,,,
PH,254900GQUBIUODKX6Y55,First Metro Investment Corporation,PH,549300SQYI82RVWFN715,METROPOLITAN BANK & TRUST COMPANY,PH,549300SQYI82RVWFN715,METROPOLITAN BANK & TRUST COMPANY,PH,,,,,549300SQYI82RVWFN715,METROPOLITAN BANK & TRUST COMPANY,PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.3802,0.1365,DE;US;OTHER,0.3802;0.2437;0.2116,0,,,,,,,,
PH,254900CLB0C6Z44NK507,Fonterra Brands Phils. Inc.,PH,,,,549300NCQQ9E4O5JX172,FONTERRA CO-OPERATIVE GROUP LIMITED,NZ,,,,,549300NCQQ9E4O5JX172,FONTERRA CO-OPERATIVE GROUP LIMITED,NZ,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,ASIA_OTHER,0.4247,0.2064,ASIA_OTHER;EUROPE;US,0.4247;0.2183;0.1029,0,,,,,,,,
PH,529900T2DH2TGSW2EE39,"Fresenius Kabi Philippines, Inc.",PH,XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,DE,XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,DE,,,,,XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.3168,0.1159,DE;US;OFFSHORE,0.3168;0.201;0.1617,0,,,,,,,,
PH,529900YTY5Q7H4K14X02,"Fresenius Medical Care Philippines, Inc.",PH,549300CP8NY40UP89Q40,Fresenius Medical Care AG,DE,549300CP8NY40UP89Q40,Fresenius Medical Care AG,DE,,,,,549300CP8NY40UP89Q40,Fresenius Medical Care AG,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.3305,0.0707,DE;US;EUROPE,0.3305;0.2598;0.1448,0,,,,,,,,
PH,549300X7WCODFWF5QH78,"GCP APPLIED TECHNOLOGIES OPERATIONS CENTER, INC.",PH,5493007G654QKQVEKV09,GCP APPLIED TECHNOLOGIES INC.,US,5493007G654QKQVEKV09,GCP APPLIED TECHNOLOGIES INC.,US,,,,,5493007G654QKQVEKV09,GCP APPLIED TECHNOLOGIES INC.,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.5118,0.3424,US;EUROPE;DE,0.5118;0.1695;0.1537,0,,,,,,,,
PH,549300PH53AOYHBZML40,GCP APPLIED TECHNOLOGIES PRODUCTS (PHILS.) INC.,PH,5493007G654QKQVEKV09,GCP APPLIED TECHNOLOGIES INC.,US,5493007G654QKQVEKV09,GCP APPLIED TECHNOLOGIES INC.,US,,,,,5493007G654QKQVEKV09,GCP APPLIED TECHNOLOGIES INC.,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.517,0.349,US;EUROPE;DE,0.517;0.168;0.1472,0,,,,,,,,
PH,2549009734QAKDUHM468,GEMALTO PHILIPPINES INC.,PH,,,,724500Z5BLF00QVUM832,Gemalto Holding B.V.,NL,,,,,724500Z5BLF00QVUM832,Gemalto Holding B.V.,NL,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,NO_LEI,,,,,,,,,,DE,0.5022,0.181,DE;US;OTHER,0.5022;0.3212;0.0479,0,,,,,,,,
PH,549300042UVGFHUQZ649,GFI GROUP (PHILIPPINES) INC.,PH,2549001IGRCG4F0RLD36,"BGC Group, Inc.",US,2549001IGRCG4F0RLD36,"BGC Group, Inc.",US,,,,,2549001IGRCG4F0RLD36,"BGC Group, Inc.",US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.2514,0.0582,US;OFFSHORE;AMERICAS_OTHER,0.2514;0.1931;0.1482,0,,,,,,,,
PH,2138004DEJ98RVJEB150,GOBEAR (PHILIPPINES) INC.,PH,213800YL1WKCFM1LOQ12,WOODPECKER ASIA TECH PTE. LTD,SG,72450085ROINJRUDAT34,Woodpecker Holding B.V.,NL,,,,,72450085ROINJRUDAT34,Woodpecker Holding B.V.,NL,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.5585,0.2948,DE;US;EUROPE,0.5585;0.2636;0.0572,0,,,,,,,,
PH,5493002T0BWZ71SQY132,"GOODYEAR PHILIPPINES, INC.",PH,5493002BI0S2ZQUY3437,THE GOODYEAR TIRE & RUBBER COMPANY,US,5493002BI0S2ZQUY3437,THE GOODYEAR TIRE & RUBBER COMPANY,US,,,,,5493002BI0S2ZQUY3437,THE GOODYEAR TIRE & RUBBER COMPANY,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.3978,0.0363,US;DE;OFFSHORE,0.3978;0.3615;0.0832,0,,,,,,,,
PH,254900OWJPJCZHDP2D50,"Gemalto Technologies, Inc.",PH,724500Z5BLF00QVUM832,Gemalto Holding B.V.,NL,724500Z5BLF00QVUM832,Gemalto Holding B.V.,NL,,,,,724500Z5BLF00QVUM832,Gemalto Holding B.V.,NL,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.5943,0.387,DE;US;OTHER,0.5943;0.2073;0.1018,0,,,,,,,,
PH,98450095A7ACA2DER517,HGST PHILIPPINES CORP.,PH,549300QQXOOYEF89IC56,WESTERN DIGITAL CORPORATION,US,549300QQXOOYEF89IC56,WESTERN DIGITAL CORPORATION,US,,,,,549300QQXOOYEF89IC56,WESTERN DIGITAL CORPORATION,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.425,0.1984,US;DE;EUROPE,0.425;0.2267;0.1849,0,,,,,,,,
PH,213800EQWLQD8JB2W919,HSBC ELECTRONIC DATA PROCESSING (PHILIPPINES) INC.,PH,213800E47IPQU1WM6303,HSBC GLOBAL SERVICES LIMITED,GB,MLU0ZO3ML4LN2LL2TL39,HSBC HOLDINGS PLC,GB,,,,,MLU0ZO3ML4LN2LL2TL39,HSBC HOLDINGS PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.6871,0.5394,US;DE;EUROPE,0.6871;0.1476;0.0773,0,,,,,,,,
PH,213800HTIMK4Z26RGD83,"HSBC INVESTMENT AND INSURANCE BROKERAGE, PHILIPPINES INC.",PH,2HI3YI5320L3RW6NJ957,HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED -THE-,HK,MLU0ZO3ML4LN2LL2TL39,HSBC HOLDINGS PLC,GB,,,,,MLU0ZO3ML4LN2LL2TL39,HSBC HOLDINGS PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.5721,0.3942,US;DE;EUROPE,0.5721;0.1779;0.1055,0,,,,,,,,
PH,5493007R03ET9XE50N08,HSBC SAVINGS BANK (PHILIPPINES) INC.,PH,2HI3YI5320L3RW6NJ957,HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED -THE-,HK,MLU0ZO3ML4LN2LL2TL39,HSBC HOLDINGS PLC,GB,,,,,MLU0ZO3ML4LN2LL2TL39,HSBC HOLDINGS PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.6404,0.5069,US;DE;EUROPE,0.6404;0.1335;0.0756,0,,,,,,,,
PH,529900ADMJY8XXQQIB36,"Heidelberg Philippines, Inc.",PH,529900ZM98OISTG16932,Heidelberger Druckmaschinen Aktiengesellschaft,DE,529900ZM98OISTG16932,Heidelberger Druckmaschinen Aktiengesellschaft,DE,,,,,529900ZM98OISTG16932,Heidelberger Druckmaschinen Aktiengesellschaft,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.3622,0.0701,US;DE;OFFSHORE,0.3622;0.2921;0.1168,0,,,,,,,,
PH,52990038JTKGBU5A9G94,"Henkel Philippines, Inc.",PH,549300VZCL1HTH4O4Y49,Henkel AG & Co. KGaA,DE,549300VZCL1HTH4O4Y49,Henkel AG & Co. KGaA,DE,,,,,549300VZCL1HTH4O4Y49,Henkel AG & Co. KGaA,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.4867,0.3087,DE;EUROPE;OFFSHORE,0.4867;0.178;0.1185,0,,,,,,,,
PH,529900QW7D78BZHLMO54,"Holcim Philippines, Inc.",PH,529900EHPFPYHV6IQO98,Holcim AG,CH,529900EHPFPYHV6IQO98,Holcim AG,CH,,,,,529900EHPFPYHV6IQO98,Holcim AG,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.4462,0.1207,DE;US;EUROPE,0.4462;0.3255;0.0961,0,,,,,,,,
PH,254900GY1OKCCCG15831,Hyperion Storage Holdings Corporation,PH,,,,254900BF7L1ZCMAZS467,Keppel Infrastructure Fund Management Pte. Ltd. As Trustee-Manager Of Keppel Infrastructure Trust,SG,,,,,254900BF7L1ZCMAZS467,Keppel Infrastructure Fund Management Pte. Ltd. As Trustee-Manager Of Keppel Infrastructure Trust,SG,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OTHER,0.425,0.2286,OTHER;EUROPE;AMERICAS_OTHER,0.425;0.1964;0.1232,0,,,,,,,,
PH,254900NPWQY0SUL2U072,IC AUTOMOTIVE INC.,PH,,,,213800RGEH1MPPNM2T57,INCHCAPE PLC,GB,,,,,213800RGEH1MPPNM2T57,INCHCAPE PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.6889,0.59,EUROPE;DE;US,0.6889;0.0988;0.065,0,,,,,,,,
PH,254900CLWGVL55ECJ307,IC LAND AUTOMOTIVE INC.,PH,,,,213800RGEH1MPPNM2T57,INCHCAPE PLC,GB,,,,,213800RGEH1MPPNM2T57,INCHCAPE PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.6839,0.5965,EUROPE;ASIA_OTHER;DE,0.6839;0.0874;0.0785,0,,,,,,,,
PH,254900962C74PUJ5VI64,IC STAR AUTOMOTIVE INC.,PH,,,,213800RGEH1MPPNM2T57,INCHCAPE PLC,GB,,,,,213800RGEH1MPPNM2T57,INCHCAPE PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.6839,0.5965,EUROPE;ASIA_OTHER;DE,0.6839;0.0874;0.0785,0,,,,,,,,
PH,213800NU5HPFBKRNMJ28,ICAP PHILIPPINES INC,PH,,,,2138006YAA7IRVKKGE63,TP ICAP GROUP PLC,JE,,,,,2138006YAA7IRVKKGE63,TP ICAP GROUP PLC,JE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,NON_PUBLIC,,,,,,,,,,US,0.4559,0.0403,US;DE;EUROPE,0.4559;0.4156;0.0486,0,,,,,,,,
PH,254900XRI8M32IDFBX31,ICATS MOTORCYCLES INC.,PH,,,,213800RGEH1MPPNM2T57,INCHCAPE PLC,GB,,,,,213800RGEH1MPPNM2T57,INCHCAPE PLC,GB,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.6741,0.5409,EUROPE;US;DE,0.6741;0.1331;0.0783,0,,,,,,,,
PH,549300SNSFDLDA798O40,INDORAMA VENTURES PACKAGING (PHILIPPINES) CORPORATION,PH,7245007KWY53NVSLN866,Indorama Netherlands B.V.,NL,25490039L6M8ZV6PQV25,Canopus International Limited,MU,,,,,25490039L6M8ZV6PQV25,Canopus International Limited,MU,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.57,0.4333,EUROPE;US;ASIA_OTHER,0.57;0.1366;0.0956,0,,,,,,,,
PH,5493009LU9RU1K87ZW02,"ING GLOBAL SERVICES AND OPERATIONS, INC.",PH,3TK20IVIUJ8J3ZU0QE75,ING BANK N.V.,NL,549300NYKK9MWM7GGW15,ING GROEP N.V.,NL,,,,,549300NYKK9MWM7GGW15,ING GROEP N.V.,NL,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.5542,0.3972,US;DE;OTHER,0.5542;0.157;0.1188,0,,,,,,,,
PH,54930092JHCR7KND6M14,"J.P. Morgan Securities Philippines, Inc.",PH,549300MW265RRCSDUE83,J.P. MORGAN INTERNATIONAL FINANCE LIMITED,US,8I5DZWZKVSZI1NUHU748,JPMORGAN CHASE & CO.,US,,,,,8I5DZWZKVSZI1NUHU748,JPMORGAN CHASE & CO.,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.4128,0.1901,US;EUROPE;OTHER,0.4128;0.2227;0.1799,0,,,,,,,,
PH,5493005EKCWCE68LBU19,JG SUMMIT OLEFINS CORPORATION,PH,8945008FXJ2QCVCRJM25,"JG SUMMIT HOLDINGS, INC.",PH,8945008FXJ2QCVCRJM25,"JG SUMMIT HOLDINGS, INC.",PH,,,,,8945008FXJ2QCVCRJM25,"JG SUMMIT HOLDINGS, INC.",PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.2683,0.0757,EUROPE;OTHER;US,0.2683;0.1926;0.1748,0,,,,,,,,
PH,5493002OYK1ETB00SV81,JOHNSON & JOHNSON (PHILS.) INC.,PH,549300G0CFPGEF6X2043,Johnson & Johnson,US,549300G0CFPGEF6X2043,Johnson & Johnson,US,,,,,549300G0CFPGEF6X2043,Johnson & Johnson,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,US,0.3959,0.2249,US;EUROPE;DE,0.3959;0.171;0.1484,0,,,,,,,,
PH,54930012HEGT6FC14150,KNOWLES ELECTRONICS (PHILIPPINES) CORPORATION,PH,,,,5493003EO323TDZQU148,KNOWLES CORPORATION,US,,,,,5493003EO323TDZQU148,KNOWLES CORPORATION,US,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,NON_PUBLIC,,,,,,,,,,US,0.5001,0.2671,US;DE;EUROPE,0.5001;0.233;0.1303,0,,,,,,,,
PH,213800IGKHAWS225I154,"KPI ELEVATORS, INC.",PH,2138001CNF45JP5XZK38,KONE OYJ,FI,2138001CNF45JP5XZK38,KONE OYJ,FI,,,,,2138001CNF45JP5XZK38,KONE OYJ,FI,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.7153,0.6061,DE;US;AMERICAS_OTHER,0.7153;0.1091;0.0608,0,,,,,,,,
PH,894500592XYJVVOO0D43,"KUEHNE + NAGEL, INC.",PH,529900Q0YED3805QXQ66,Kühne + Nagel International AG,CH,529900Q0YED3805QXQ66,Kühne + Nagel International AG,CH,,,,,529900Q0YED3805QXQ66,Kühne + Nagel International AG,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.4564,0.2358,EUROPE;US;DE,0.4564;0.2207;0.1341,0,,,,,,,,
PH,984500044EA3E7F92A89,Kuehne + Nagel Global Services Inc.,PH,529900Q0YED3805QXQ66,Kühne + Nagel International AG,CH,529900Q0YED3805QXQ66,Kühne + Nagel International AG,CH,,,,,529900Q0YED3805QXQ66,Kühne + Nagel International AG,CH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.3968,0.1017,EUROPE;US;DE,0.3968;0.2951;0.1226,0,,,,,,,,
PH,529900RV262YHM6SWJ32,"L'Oreal Philippines, Inc.",PH,529900JI1GG6F7RKVI53,L'OREAL,FR,529900JI1GG6F7RKVI53,L'OREAL,FR,,,,,529900JI1GG6F7RKVI53,L'OREAL,FR,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,EUROPE,0.3526,0.02,EUROPE;DE;ASIA_OTHER,0.3526;0.3326;0.1258,0,,,,,,,,
PH,2549005BZL5S92UQEF42,"Lulu Financial Services (Phils.), Inc.",PH,254900ZKUUG5N5HC3X48,Lulu Financial Holdings Ltd,AE,254900ZKUUG5N5HC3X48,Lulu Financial Holdings Ltd,AE,,,,,254900ZKUUG5N5HC3X48,Lulu Financial Holdings Ltd,AE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,OTHER,0.5262,0.3882,OTHER;US;DE,0.5262;0.138;0.1154,0,,,,,,,,
PH,5493001V0ITTX5DZPE20,"MAGNUM RFM ICE CREAM, INC.",PH,,,,25490052LLF3XH6G9847,THE MAGNUM ICE CREAM COMPANY N.V.,NL,,,,,25490052LLF3XH6G9847,THE MAGNUM ICE CREAM COMPANY N.V.,NL,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,NO_LEI,,,,,,,,,,US,0.458,0.1789,US;DE;AMERICAS_OTHER,0.458;0.2791;0.155,0,,,,,,,,
PH,529900H5PN4WILIL5A55,MAHLE Filter Systems Philippines Corporation,PH,52990098TR1QJBWIYG58,MAHLE GmbH,DE,52990098TR1QJBWIYG58,MAHLE GmbH,DE,,,,,52990098TR1QJBWIYG58,MAHLE GmbH,DE,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.4375,0.2391,DE;ASIA_OTHER;US,0.4375;0.1984;0.1632,0,,,,,,,,
PH,2549008EMOJ17D8BY791,MAJOREL PHILIPPINES CORP.,PH,529900M90DFPXG97IJ03,Majorel Group Luxembourg S.A.,LU,529900M90DFPXG97IJ03,Majorel Group Luxembourg S.A.,LU,,,,,529900M90DFPXG97IJ03,Majorel Group Luxembourg S.A.,LU,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.3749,0.0074,DE;US;EUROPE,0.3749;0.3675;0.1358,0,,,,,,,,
PH,549300U2FYKM8UKYHH54,MANULIFE FINANCIAL PLANS INC.,PH,,,,5493007GBX87QOZACS27,Manulife Financial Corporation,CA,,,,,5493007GBX87QOZACS27,Manulife Financial Corporation,CA,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,AMERICAS_OTHER,0.5135,0.3938,AMERICAS_OTHER;OTHER;EUROPE,0.5135;0.1198;0.1023,0,,,,,,,,
PH,2549004FV7AE4AA2ZP95,"MBG Investment Management, Inc.",PH,254900ZF0X8EN5N7BW76,"MBG Capital, Inc.",PH,254900ZF0X8EN5N7BW76,"MBG Capital, Inc.",PH,,,,,254900ZF0X8EN5N7BW76,"MBG Capital, Inc.",PH,gleif_ultimate_parent,A_known_ultimate_parent,1.0,1,0,0,,,,,,,,,,,DE,0.322,0.058,DE;US;AMERICAS_OTHER,0.322;0.264;0.1729,0,,,,,,,,
